decode_path	fusion	enhance_model	finetune_set	test_set	checkpoint	wer
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.93417898890077
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.27043770050518
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.274125152107379
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.20775102326782
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_best	14.20775102326782
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_last	14.20775102326782
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_70_38000	25.391190620766967
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_72_39000	25.45191274697557
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_74_40000	25.475267410901957
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_best	25.475267410901957
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_last	25.475267410901957
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_70_38000	25.713484982951094
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_72_39000	25.89098042879163
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_74_40000	25.87229669765052
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_best	25.87229669765052
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_last	25.87229669765052
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_dt05_real	checkpoint_70_38000	15.446734761606255
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_dt05_real	checkpoint_72_39000	15.435672406799661
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_dt05_real	checkpoint_74_40000	15.472546922821637
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_dt05_real	checkpoint_best	15.376673181164497
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_dt05_real	checkpoint_last	15.472546922821637
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.753493860393082
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.27043770050518
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.329436926140344
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.244625539289796
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_best	14.31837457133375
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_dt05_real	checkpoint_last	14.244625539289796
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_70_38000	25.811574571441916
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_72_39000	25.72282684852165
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_74_40000	25.52197673875473
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_best	25.62006632724555
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	blstm	chime4_processed	chime4_et05_real	checkpoint_last	25.52197673875473
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	29.071885655565417
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	29.04853099163903
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_70_38000	26.00775374842356
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_72_39000	25.85828389929469
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_74_40000	25.928347891073848
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_best	25.95637348778551
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_first	skim	chime4_processed	chime4_et05_real	checkpoint_last	25.928347891073848
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_70_38000	13.824256056639257
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.041815701168922
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.17456395884804
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_best	13.864818024263432
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_last	14.17456395884804
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	13.34857479995575
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	13.52925992846344
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	13.160514768243667
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	13.52925992846344
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/DCCRNet/crash/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	crash	13.780006637412884
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_70_38000	13.322762638740366
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_72_39000	13.31907518713817
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_74_40000	13.584571702496405
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_best	13.223201445481028
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_dt05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_last	13.584571702496405
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_70_38000	22.060815544864308
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_72_39000	22.17758886449624
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_74_40000	22.17758886449624
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_best	22.11219580550236
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_last	22.17758886449624
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	23.74235134756411
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	23.91984679340464
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	23.78906067541688
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	23.91984679340464
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/DCCRNet/crash/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	crash	24.111355037601008
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_70_38000	21.785230510532955
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_72_39000	22.004764351440983
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_74_40000	22.14022140221402
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_best	21.89266196459433
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_40000/decode/chime4_et05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_last	22.14022140221402
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.18931376525683
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_72_39000	13.938567056307386
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_74_40000	13.909067443489803
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_best	13.70625760536893
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_dt05_real	checkpoint_last	13.909067443489803
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	13.451823444817286
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	13.223201445481028
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	13.20476418747004
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	13.064641026586527
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	13.20476418747004
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_70_38000	13.632508573324975
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_72_39000	13.31907518713817
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_74_40000	13.175264574652457
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/skim/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_best	13.149452413437073
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_dt05_real/skim/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_dt05_real	checkpoint_last	13.175264574652457
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/blstm/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_70_38000	22.107524872717082
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/blstm/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_72_39000	21.771217712177123
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/blstm/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_74_40000	21.873978233453222
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/blstm/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_best	21.799243308888784
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/blstm/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	blstm	chime4_processed	chime4_et05_real	checkpoint_last	21.873978233453222
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	23.714325750852446
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	23.49946284272969
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	23.527488439441356
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	23.261245270680554
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_attention_last	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	23.527488439441356
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/skim/checkpoint_70_38000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_70_38000	21.97673875472932
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/skim/checkpoint_72_39000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_72_39000	21.631089728618804
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_last_50000/decode/chime4_et05_real/skim/checkpoint_74_40000/viterbi_pad_audio/wer.473880	fusion_attention_last	skim	chime4_processed	chime4_et05_real	checkpoint_74_40000	21.761875846606568
