decode_path	fusion	enhance_model	finetune_set	test_set	checkpoint	wer
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	29.710791925465838
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/DPTNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_78_39000	30.6949731955559
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/DPTNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_80_40000	30.563538915643935
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/DPTNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_best	30.63431461850036
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	30.563538915643935
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/skim/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_76_38000	31.344560693866438
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/skim/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_78_39000	31.445731445731447
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/skim/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_80_40000	31.378692927484334
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/skim/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_best	31.344560693866438
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_0_5db/skim/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	31.378692927484334
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/blstm/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_76_38000	17.763018983818647
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/blstm/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.6822121019965
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/blstm/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	17.505903131059107
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/blstm/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	17.763018983818647
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/blstm/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	17.505903131059107
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/ConvTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.417910159643263
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/ConvTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	17.27171234986141
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/ConvTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	17.309695590107644
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	17.27171234986141
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCCRNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.1633056392348
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCCRNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	16.854363716593443
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	16.935731857318572
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	16.854363716593443
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	16.934737329321916
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	16.80649630541872
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	16.737676158161594
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	16.80649630541872
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPRNNTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.361298531056022
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPRNNTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	17.305952770453626
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPRNNTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	17.37732689086954
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	17.305952770453626
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPTNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.34977422716221
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPTNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	17.150294032584593
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPTNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	17.303206153964798
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	17.150294032584593
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/skim/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_76_38000	17.394398707394014
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/skim/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_78_39000	17.39800736158486
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/skim/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_80_40000	17.228630297895283
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/skim/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_best	17.394398707394014
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_10_15db/skim/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	17.228630297895283
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/blstm/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_76_38000	16.097120574732514
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/blstm/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	16.13442793147867
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/blstm/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.950743458715948
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/blstm/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	16.097120574732514
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/blstm/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.950743458715948
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/ConvTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	16.114274683910818
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/ConvTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.920359616460557
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/ConvTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	16.044718581341556
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.920359616460557
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCCRNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	15.846857934005076
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCCRNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.635097707339591
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	15.736040609137056
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.635097707339591
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCUNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	15.699348678997314
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCUNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.634588294320835
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCUNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	15.71015052103435
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.634588294320835
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPRNNTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	15.737178867603564
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPRNNTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.782677408164052
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPRNNTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	15.800936723011391
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.782677408164052
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPTNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	15.950991380976307
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPTNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.72675653752559
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPTNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	15.853116730089436
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.72675653752559
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/skim/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_76_38000	15.811645218997057
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/skim/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_78_39000	16.024442431135185
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/skim/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_80_40000	15.975626165349942
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/skim/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_best	15.811645218997057
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_15_20db/skim/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	skim	ls_clean_100	ls_test_other_wham_15_20db	checkpoint_last	15.975626165349942
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/blstm/checkpoint_76_38000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_76_38000	55.15944365222064
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/blstm/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	55.350614822200065
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/blstm/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	55.05981585485521
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/blstm/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	55.15944365222064
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/blstm/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	blstm	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	55.05981585485521
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/ConvTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	48.04967040941803
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/ConvTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	47.66959394134708
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/ConvTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	47.94481925284463
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	ConvTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	47.66959394134708
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCCRNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	49.32182985553772
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCCRNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	49.105586827186954
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	49.2735616520711
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCCRNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	49.105586827186954
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCUNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	45.9693445880802
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCUNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	45.64508525182683
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCUNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	46.00177043375627
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DCUNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	45.64508525182683
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPRNNTasNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	47.01617735170761
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPRNNTasNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	46.75166606807933
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPRNNTasNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	46.70417364934961
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPRNNTasNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	46.75166606807933
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPTNet/checkpoint_78_39000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_78_39000	47.96930223164698
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPTNet/checkpoint_80_40000/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_80_40000	47.6329501449628
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPTNet/checkpoint_best/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_best	47.99685939764858
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_attention_last_40000/decode/ls_test_other_wham_-5_0db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.filtered	fusion_attention_last	DPTNet	ls_clean_100	ls_test_other_wham_-5_0db	checkpoint_last	47.6329501449628
