decode_path	fusion	enhance_model	finetune_set	test_set	checkpoint	wer
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_dt05_real/DCCRNet/checkpoint_20_10000/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_20_10000	99.61281758176924
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_dt05_real/DCCRNet/checkpoint_40_20000/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_40_20000	18.629005494302888
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_dt05_real/DCCRNet/checkpoint_60_30000/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_60_30000	16.5013459198348
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	15.741730889782072
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	15.778605405804049
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_et05_real/DCCRNet/checkpoint_40_20000/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_40_20000	33.64005791956654
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_et05_real/DCCRNet/checkpoint_60_30000/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_60_30000	31.477416039983186
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	30.790788920547435
exp/finetune/base_100h_finetune_chime4_processed_from_enhfromlibrimix_42950/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	enhfromlibrimix	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	30.650660936989116
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_61_33000	15.634794793318338
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_63_34000	15.395110439175486
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_65_35000	15.007928020944725
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_66_36000	14.96736605332055
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_68_37000	15.321361407131532
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	15.052177440171098
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	15.041115085364504
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.80511818282385
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	14.95261624691176
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.90099192448099
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_61_33000	29.99205941426503
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_63_34000	29.660423186510346
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_65_35000	29.328786958755664
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_66_36000	29.263393899761784
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_68_37000	29.562333598019524
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	29.221355504694287
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	29.398850950534822
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	29.33812882432622
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	29.53430800130786
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	29.42220561446121
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_61_33000	15.535233600059
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_63_34000	15.247612375087577
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_65_35000	15.136988827021645
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_66_36000	15.03005273055791
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_68_37000	15.133301375419448
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	15.103801762601865
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.90467937608319
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.915741730889781
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	15.041115085364504
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.94892879530956
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_61_33000	29.48759867345509
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_63_34000	29.095240319491804
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_65_35000	29.342799757111496
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_66_36000	29.45023121117287
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_68_37000	29.06721472278014
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	29.188658975197345
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	29.11392405063291
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	29.380167219393712
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	29.04853099163903
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_attention_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_attention_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	29.095240319491804
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_61_33000	15.229175117076588
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_63_34000	14.937866440502969
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_65_35000	14.912054279287585
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_66_36000	14.875179763265606
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_68_37000	14.90099192448099
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.7239942475755
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.639182860724953
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.830930344039235
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	14.694494634757918
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.664995021940337
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_63_34000	27.665934887196972
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_65_35000	27.91816525760194
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_66_36000	27.4557429118595
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_68_37000	27.764024475687794
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	27.628567424914756
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	27.60054182820309
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	27.633238357700034
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	27.530477836423934
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_40000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	27.52113597085338
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_61_33000	14.908366827685386
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_63_34000	14.749806408790885
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_65_35000	14.7239942475755
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_66_36000	14.75718131199528
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_68_37000	14.646557763929348
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.591245989896382
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.66130757033814
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.617058151111767
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	14.657620118735942
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.499059699841439
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_61_33000	27.68928955112336
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_63_34000	27.273576533233687
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_65_35000	27.52113597085338
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_66_36000	27.362324256153954
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_68_37000	27.53981970199449
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	27.493110374141715
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	27.41837544957728
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	27.488439441356437
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	27.37166612172451
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_concat_first_50000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_concat_first	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	27.46975571021533
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_61_33000	14.941553892105166
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_63_34000	14.31837457133375
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_65_35000	14.200376120063424
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_66_36000	14.25568789409639
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_68_37000	14.19300121685903
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_70_38000	14.31837457133375
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_72_39000	14.181938862052435
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_74_40000	14.252000442494193
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_best	14.252000442494193
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_dt05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_dt05_real	checkpoint_last	14.2372506360854
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_61_33000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_61_33000	26.367415572889907
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_63_34000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_63_34000	25.48928020925779
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_65_35000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_65_35000	25.38651968798169
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_66_36000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_66_36000	25.241720771638096
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_68_37000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_68_37000	25.526647671540008
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_70_38000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_70_38000	25.72282684852165
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_72_39000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_72_39000	26.11051426969966
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_74_40000/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_74_40000	25.844271100938858
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_best/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_best	25.55000233546639
exp/finetune/base_100h_finetune_chime4_processed_from_fusion_interpolate_40000/decode/chime4_et05_real/DCCRNet/checkpoint_last/viterbi/wer.473880	fusion_interpolate	DCCRNet	chime4_processed	chime4_et05_real	checkpoint_last	25.72282684852165
